"date","botfam","industry","hosts","orgs"
2016-08-17,"Zeus","Education",35,18
2016-08-17,"Zeus","Finance",13,10
2016-08-17,"Zeus","Government/Politics",22,11
2016-08-17,"Zeus","Healthcare/Wellness",8,5
2016-08-17,"Zeus","Manufacturing",46,16
2016-08-17,"Zeus","Retail",94,7
2016-08-17,"Zusy","Education",26,11
2016-08-17,"Zusy","Finance",20,3
2016-08-17,"Zusy","Government/Politics",3,2
2016-08-17,"Zusy","Manufacturing",32,4
2016-08-17,"Zusy","Retail",338,3
2016-08-18,"Bedep","Education",33,15
2016-08-18,"Bedep","Finance",14,4
2016-08-18,"Bedep","Government/Politics",26,10
2016-08-18,"Bedep","Healthcare/Wellness",12,3
2016-08-18,"Bedep","Manufacturing",31,7
2016-08-18,"Bedep","Retail",212,2
2016-08-18,"ConfickerAB","Education",478,87
2016-08-18,"ConfickerAB","Finance",254,43
2016-08-18,"ConfickerAB","Government/Politics",347,35
2016-08-18,"ConfickerAB","Healthcare/Wellness",350,108
2016-08-18,"ConfickerAB","Manufacturing",1361,79
2016-08-18,"ConfickerAB","Retail",895,35
2016-08-18,"Necurs","Education",36,16
2016-08-18,"Necurs","Finance",13,11
2016-08-18,"Necurs","Government/Politics",111,4
2016-08-18,"Necurs","Healthcare/Wellness",6,6
2016-08-18,"Necurs","Manufacturing",128,9
2016-08-18,"Necurs","Retail",17,5
2016-08-18,"Olmasco","Education",2,1
2016-08-18,"Olmasco","Healthcare/Wellness",4,1
2016-08-18,"Olmasco","Manufacturing",10,2
2016-08-18,"Olmasco","Retail",8,4
2016-08-18,"PushDo","Government/Politics",50,3
2016-08-18,"PushDo","Healthcare/Wellness",4,1
2016-08-18,"PushDo","Manufacturing",214,6
2016-08-18,"PushDo","Retail",156,2
2016-08-18,"Ramnit","Education",104,50
2016-08-18,"Ramnit","Finance",20,16
2016-08-18,"Ramnit","Government/Politics",53,4
2016-08-18,"Ramnit","Healthcare/Wellness",5,5
2016-08-18,"Ramnit","Manufacturing",560,16
2016-08-18,"Ramnit","Retail",200,6
2016-08-18,"Sality","Education",77,30
2016-08-18,"Sality","Finance",71,12
2016-08-18,"Sality","Government/Politics",83,11
2016-08-18,"Sality","Healthcare/Wellness",2,2
2016-08-18,"Sality","Manufacturing",230,26
2016-08-18,"Sality","Retail",155,8
2016-08-18,"zeroaccess","Education",27,16
2016-08-18,"zeroaccess","Finance",10,4
2016-08-18,"zeroaccess","Government/Politics",13,5
2016-08-18,"zeroaccess","Healthcare/Wellness",11,7
2016-08-18,"zeroaccess","Manufacturing",24,6
2016-08-18,"zeroaccess","Retail",226,4
2016-08-18,"Zeus","Education",39,21
2016-08-18,"Zeus","Finance",12,11
2016-08-18,"Zeus","Government/Politics",16,11
2016-08-18,"Zeus","Healthcare/Wellness",3,3
2016-08-18,"Zeus","Manufacturing",37,14
2016-08-18,"Zeus","Retail",83,9
2016-08-18,"Zusy","Education",34,13
2016-08-18,"Zusy","Finance",11,4
2016-08-18,"Zusy","Government/Politics",2,1
2016-08-18,"Zusy","Manufacturing",35,5
2016-08-18,"Zusy","Retail",354,4
2016-08-19,"Bedep","Education",22,12
2016-08-19,"Bedep","Finance",18,7
2016-08-19,"Bedep","Government/Politics",25,8
2016-08-19,"Bedep","Healthcare/Wellness",2,1
2016-08-19,"Bedep","Manufacturing",30,5
2016-08-19,"Bedep","Retail",248,2
2016-08-19,"ConfickerAB","Education",466,82
2016-08-19,"ConfickerAB","Finance",216,41
2016-08-19,"ConfickerAB","Government/Politics",364,35
2016-08-19,"ConfickerAB","Healthcare/Wellness",349,109
2016-08-19,"ConfickerAB","Manufacturing",1348,81
2016-08-19,"ConfickerAB","Retail",981,37
2016-08-19,"Necurs","Education",14,8
2016-08-19,"Necurs","Finance",7,7
2016-08-19,"Necurs","Government/Politics",24,3
2016-08-19,"Necurs","Healthcare/Wellness",1,1
2016-08-19,"Necurs","Manufacturing",71,3
2016-08-19,"Necurs","Retail",9,5
2016-08-19,"Olmasco","Education",2,1
2016-08-19,"Olmasco","Healthcare/Wellness",2,1
2016-08-19,"Olmasco","Retail",8,2
2016-08-19,"PushDo","Government/Politics",78,1
2016-08-19,"PushDo","Healthcare/Wellness",2,1
2016-08-19,"PushDo","Manufacturing",335,7
2016-08-19,"PushDo","Retail",128,3
2016-08-19,"Ramnit","Education",105,49
2016-08-19,"Ramnit","Finance",31,18
2016-08-19,"Ramnit","Government/Politics",35,4
2016-08-19,"Ramnit","Healthcare/Wellness",11,7
2016-08-19,"Ramnit","Manufacturing",535,15
2016-08-19,"Ramnit","Retail",191,5
2016-08-19,"Sality","Education",57,24
2016-08-19,"Sality","Finance",68,17
2016-08-19,"Sality","Government/Politics",108,10
2016-08-19,"Sality","Healthcare/Wellness",4,3
2016-08-19,"Sality","Manufacturing",223,24
2016-08-19,"Sality","Retail",126,7
2016-08-19,"zeroaccess","Education",25,15
2016-08-19,"zeroaccess","Finance",13,6
2016-08-19,"zeroaccess","Government/Politics",11,5
2016-08-19,"zeroaccess","Healthcare/Wellness",14,8
2016-08-19,"zeroaccess","Manufacturing",26,7
2016-08-19,"zeroaccess","Retail",223,5
2016-08-19,"Zeus","Education",37,24
2016-08-19,"Zeus","Finance",16,9
2016-08-19,"Zeus","Government/Politics",16,12
2016-08-19,"Zeus","Healthcare/Wellness",8,6
2016-08-19,"Zeus","Manufacturing",49,14
2016-08-19,"Zeus","Retail",98,8
2016-08-19,"Zusy","Education",32,14
2016-08-19,"Zusy","Finance",23,5
2016-08-19,"Zusy","Government/Politics",2,1
2016-08-19,"Zusy","Manufacturing",31,2
2016-08-19,"Zusy","Retail",334,4
2016-08-20,"Bedep","Education",15,10
2016-08-20,"Bedep","Finance",9,3
2016-08-20,"Bedep","Government/Politics",10,2
2016-08-20,"Bedep","Healthcare/Wellness",3,1
2016-08-20,"Bedep","Manufacturing",27,5
2016-08-20,"Bedep","Retail",112,2
2016-08-20,"ConfickerAB","Education",341,73
2016-08-20,"ConfickerAB","Finance",202,38
2016-08-20,"ConfickerAB","Government/Politics",262,31
2016-08-20,"ConfickerAB","Healthcare/Wellness",300,98
2016-08-20,"ConfickerAB","Manufacturing",1126,63
2016-08-20,"ConfickerAB","Retail",932,33
2016-08-20,"Olmasco","Manufacturing",2,1
2016-08-20,"Olmasco","Retail",12,2
2016-08-20,"PushDo","Government/Politics",94,1
2016-08-20,"PushDo","Healthcare/Wellness",3,1
2016-08-20,"PushDo","Manufacturing",201,3
2016-08-20,"PushDo","Retail",168,2
2016-08-20,"Ramnit","Education",72,40
2016-08-20,"Ramnit","Finance",22,14
2016-08-20,"Ramnit","Government/Politics",24,3
2016-08-20,"Ramnit","Healthcare/Wellness",4,4
2016-08-20,"Ramnit","Manufacturing",588,13
2016-08-20,"Ramnit","Retail",188,3
2016-08-20,"Sality","Education",53,24
2016-08-20,"Sality","Finance",36,11
2016-08-20,"Sality","Government/Politics",64,10
2016-08-20,"Sality","Healthcare/Wellness",8,5
2016-08-20,"Sality","Manufacturing",203,30
2016-08-20,"Sality","Retail",118,10
2016-08-20,"zeroaccess","Education",8,7
2016-08-20,"zeroaccess","Finance",9,5
2016-08-20,"zeroaccess","Government/Politics",9,4
2016-08-20,"zeroaccess","Healthcare/Wellness",5,3
2016-08-20,"zeroaccess","Manufacturing",21,6
2016-08-20,"zeroaccess","Retail",186,4
2016-08-20,"Zeus","Education",22,13
2016-08-20,"Zeus","Finance",11,7
2016-08-20,"Zeus","Government/Politics",5,3
2016-08-20,"Zeus","Healthcare/Wellness",2,2
2016-08-20,"Zeus","Manufacturing",37,11
2016-08-20,"Zeus","Retail",101,3
2016-08-20,"Zusy","Education",30,10
2016-08-20,"Zusy","Finance",26,6
2016-08-20,"Zusy","Manufacturing",30,1
2016-08-20,"Zusy","Retail",338,3
2016-08-21,"Bedep","Education",15,8
2016-08-21,"Bedep","Finance",3,2
2016-08-21,"Bedep","Healthcare/Wellness",1,1
2016-08-21,"Bedep","Manufacturing",22,7
2016-08-21,"Bedep","Retail",110,4
2016-08-21,"ConfickerAB","Education",342,75
2016-08-21,"ConfickerAB","Finance",219,41
2016-08-21,"ConfickerAB","Government/Politics",240,33
2016-08-21,"ConfickerAB","Healthcare/Wellness",277,90
2016-08-21,"ConfickerAB","Manufacturing",953,60
2016-08-21,"ConfickerAB","Retail",934,35
2016-08-21,"Necurs","Government/Politics",1,1
2016-08-21,"Olmasco","Healthcare/Wellness",1,1
2016-08-21,"Olmasco","Manufacturing",2,1
2016-08-21,"Olmasco","Retail",4,2
2016-08-21,"PushDo","Government/Politics",122,1
2016-08-21,"PushDo","Manufacturing",221,2
2016-08-21,"PushDo","Retail",106,2
2016-08-21,"Ramnit","Education",60,37
2016-08-21,"Ramnit","Finance",18,12
2016-08-21,"Ramnit","Government/Politics",14,4
2016-08-21,"Ramnit","Healthcare/Wellness",6,6
2016-08-21,"Ramnit","Manufacturing",528,10
2016-08-21,"Ramnit","Retail",194,4
2016-08-21,"Sality","Education",49,23
2016-08-21,"Sality","Finance",26,8
2016-08-21,"Sality","Government/Politics",36,7
2016-08-21,"Sality","Healthcare/Wellness",3,3
2016-08-21,"Sality","Manufacturing",160,20
2016-08-21,"Sality","Retail",106,10
2016-08-21,"zeroaccess","Education",10,9
2016-08-21,"zeroaccess","Finance",12,5
2016-08-21,"zeroaccess","Government/Politics",12,4
2016-08-21,"zeroaccess","Healthcare/Wellness",7,3
2016-08-21,"zeroaccess","Manufacturing",20,6
2016-08-21,"zeroaccess","Retail",153,3
2016-08-21,"Zeus","Education",31,21
2016-08-21,"Zeus","Finance",5,4
2016-08-21,"Zeus","Government/Politics",2,1
2016-08-21,"Zeus","Healthcare/Wellness",2,2
2016-08-21,"Zeus","Manufacturing",33,10
2016-08-21,"Zeus","Retail",84,2
2016-08-21,"Zusy","Education",20,7
2016-08-21,"Zusy","Finance",10,3
2016-08-21,"Zusy","Manufacturing",17,1
2016-08-21,"Zusy","Retail",366,3
2016-08-22,"Bedep","Education",15,8
2016-08-22,"Bedep","Finance",8,4
2016-08-22,"Bedep","Government/Politics",10,6
2016-08-22,"Bedep","Healthcare/Wellness",2,1
2016-08-22,"Bedep","Manufacturing",23,6
2016-08-22,"Bedep","Retail",244,2
2016-08-22,"ConfickerAB","Education",477,84
2016-08-22,"ConfickerAB","Finance",247,49
2016-08-22,"ConfickerAB","Government/Politics",385,38
2016-08-22,"ConfickerAB","Healthcare/Wellness",344,110
2016-08-22,"ConfickerAB","Manufacturing",1405,83
2016-08-22,"ConfickerAB","Retail",958,35
2016-08-22,"Necurs","Education",71,26
2016-08-22,"Necurs","Finance",26,21
2016-08-22,"Necurs","Government/Politics",129,6
2016-08-22,"Necurs","Healthcare/Wellness",7,6
2016-08-22,"Necurs","Manufacturing",203,18
2016-08-22,"Necurs","Retail",59,7
2016-08-22,"Olmasco","Education",32,2
2016-08-22,"Olmasco","Healthcare/Wellness",5,1
2016-08-22,"Olmasco","Manufacturing",4,2
2016-08-22,"PushDo","Education",9,3
2016-08-22,"PushDo","Government/Politics",125,2
2016-08-22,"PushDo","Healthcare/Wellness",2,1
2016-08-22,"PushDo","Manufacturing",456,6
2016-08-22,"PushDo","Retail",135,3
2016-08-22,"Ramnit","Education",103,50
2016-08-22,"Ramnit","Finance",29,19
2016-08-22,"Ramnit","Government/Politics",75,3
2016-08-22,"Ramnit","Healthcare/Wellness",7,6
2016-08-22,"Ramnit","Manufacturing",544,13
2016-08-22,"Ramnit","Retail",203,6
2016-08-22,"Sality","Education",69,30
2016-08-22,"Sality","Finance",77,17
2016-08-22,"Sality","Government/Politics",88,11
2016-08-22,"Sality","Healthcare/Wellness",3,3
2016-08-22,"Sality","Manufacturing",231,25
2016-08-22,"Sality","Retail",130,9
2016-08-22,"zeroaccess","Education",32,19
2016-08-22,"zeroaccess","Finance",9,5
2016-08-22,"zeroaccess","Government/Politics",20,10
2016-08-22,"zeroaccess","Healthcare/Wellness",10,6
2016-08-22,"zeroaccess","Manufacturing",27,7
2016-08-22,"zeroaccess","Retail",201,3
2016-08-22,"Zeus","Education",33,18
2016-08-22,"Zeus","Finance",18,11
2016-08-22,"Zeus","Government/Politics",17,10
2016-08-22,"Zeus","Healthcare/Wellness",5,4
2016-08-22,"Zeus","Manufacturing",50,13
2016-08-22,"Zeus","Retail",94,9
2016-08-22,"Zusy","Education",45,17
2016-08-22,"Zusy","Finance",33,7
2016-08-22,"Zusy","Government/Politics",1,1
2016-08-22,"Zusy","Manufacturing",36,3
2016-08-22,"Zusy","Retail",395,4
2016-08-23,"Bedep","Education",24,17
2016-08-23,"Bedep","Finance",6,4
2016-08-23,"Bedep","Government/Politics",13,8
2016-08-23,"Bedep","Healthcare/Wellness",7,3
2016-08-23,"Bedep","Manufacturing",16,7
2016-08-23,"Bedep","Retail",229,3
2016-08-23,"ConfickerAB","Education",484,89
2016-08-23,"ConfickerAB","Finance",254,49
2016-08-23,"ConfickerAB","Government/Politics",369,38
2016-08-23,"ConfickerAB","Healthcare/Wellness",382,118
2016-08-23,"ConfickerAB","Manufacturing",1359,84
2016-08-23,"ConfickerAB","Retail",886,36
2016-08-23,"Necurs","Education",98,32
2016-08-23,"Necurs","Finance",40,28
2016-08-23,"Necurs","Government/Politics",236,12
2016-08-23,"Necurs","Healthcare/Wellness",10,9
2016-08-23,"Necurs","Manufacturing",271,19
2016-08-23,"Necurs","Retail",91,9
2016-08-23,"Olmasco","Education",2,2
2016-08-23,"Olmasco","Manufacturing",5,3
2016-08-23,"Olmasco","Retail",4,2
2016-08-23,"PushDo","Government/Politics",41,1
2016-08-23,"PushDo","Manufacturing",438,6
2016-08-23,"PushDo","Retail",113,3
2016-08-23,"Ramnit","Education",116,52
2016-08-23,"Ramnit","Finance",42,21
2016-08-23,"Ramnit","Government/Politics",69,2
2016-08-23,"Ramnit","Healthcare/Wellness",9,8
2016-08-23,"Ramnit","Manufacturing",511,14
2016-08-23,"Ramnit","Retail",190,5
2016-08-23,"Sality","Education",70,29
2016-08-23,"Sality","Finance",92,18
2016-08-23,"Sality","Government/Politics",109,9
2016-08-23,"Sality","Healthcare/Wellness",4,4
2016-08-23,"Sality","Manufacturing",210,27
2016-08-23,"Sality","Retail",98,9
2016-08-23,"zeroaccess","Education",26,15
2016-08-23,"zeroaccess","Finance",7,4
2016-08-23,"zeroaccess","Government/Politics",11,6
2016-08-23,"zeroaccess","Healthcare/Wellness",13,8
2016-08-23,"zeroaccess","Manufacturing",24,6
2016-08-23,"zeroaccess","Retail",169,5
2016-08-23,"Zeus","Education",46,30
2016-08-23,"Zeus","Finance",18,16
2016-08-23,"Zeus","Government/Politics",19,11
2016-08-23,"Zeus","Healthcare/Wellness",9,6
2016-08-23,"Zeus","Manufacturing",52,14
2016-08-23,"Zeus","Retail",87,6
2016-08-23,"Zusy","Education",51,19
2016-08-23,"Zusy","Finance",22,5
2016-08-23,"Zusy","Government/Politics",1,1
2016-08-23,"Zusy","Healthcare/Wellness",1,1
2016-08-23,"Zusy","Manufacturing",35,6
2016-08-23,"Zusy","Retail",347,4
2016-08-24,"Bedep","Education",19,13
2016-08-24,"Bedep","Finance",1,1
2016-08-24,"Bedep","Government/Politics",7,4
2016-08-24,"Bedep","Healthcare/Wellness",7,1
2016-08-24,"Bedep","Manufacturing",15,7
2016-08-24,"Bedep","Retail",116,2
2016-08-24,"ConfickerAB","Education",504,88
2016-08-24,"ConfickerAB","Finance",247,48
2016-08-24,"ConfickerAB","Government/Politics",386,36
2016-08-24,"ConfickerAB","Healthcare/Wellness",364,112
2016-08-24,"ConfickerAB","Manufacturing",1370,83
2016-08-24,"ConfickerAB","Retail",776,39
2016-08-24,"Necurs","Education",127,47
2016-08-24,"Necurs","Finance",37,31
2016-08-24,"Necurs","Government/Politics",251,10
2016-08-24,"Necurs","Healthcare/Wellness",11,8
2016-08-24,"Necurs","Manufacturing",277,22
2016-08-24,"Necurs","Retail",97,9
2016-08-24,"Olmasco","Education",5,3
2016-08-24,"Olmasco","Manufacturing",2,1
2016-08-24,"Olmasco","Retail",4,2
2016-08-24,"PushDo","Government/Politics",29,2
2016-08-24,"PushDo","Manufacturing",474,5
2016-08-24,"PushDo","Retail",30,2
2016-08-24,"Ramnit","Education",105,55
2016-08-24,"Ramnit","Finance",53,23
2016-08-24,"Ramnit","Government/Politics",85,5
2016-08-24,"Ramnit","Healthcare/Wellness",7,7
2016-08-24,"Ramnit","Manufacturing",511,16
2016-08-24,"Ramnit","Retail",193,6
2016-08-24,"Sality","Education",64,27
2016-08-24,"Sality","Finance",99,20
2016-08-24,"Sality","Government/Politics",98,11
2016-08-24,"Sality","Healthcare/Wellness",3,3
2016-08-24,"Sality","Manufacturing",232,27
2016-08-24,"Sality","Retail",121,8
2016-08-24,"zeroaccess","Education",23,15
2016-08-24,"zeroaccess","Finance",8,5
2016-08-24,"zeroaccess","Government/Politics",12,6
2016-08-24,"zeroaccess","Healthcare/Wellness",13,7
2016-08-24,"zeroaccess","Manufacturing",29,5
2016-08-24,"zeroaccess","Retail",141,5
2016-08-24,"Zeus","Education",44,30
2016-08-24,"Zeus","Finance",26,17
2016-08-24,"Zeus","Government/Politics",19,13
2016-08-24,"Zeus","Healthcare/Wellness",6,6
2016-08-24,"Zeus","Manufacturing",42,16
2016-08-24,"Zeus","Retail",106,7
2016-08-24,"Zusy","Education",31,14
2016-08-24,"Zusy","Finance",44,5
2016-08-24,"Zusy","Government/Politics",1,1
2016-08-24,"Zusy","Manufacturing",30,2
2016-08-24,"Zusy","Retail",374,4
2016-08-25,"Bedep","Education",39,17
2016-08-25,"Bedep","Finance",15,5
2016-08-25,"Bedep","Government/Politics",40,11
2016-08-25,"Bedep","Healthcare/Wellness",11,1
2016-08-25,"Bedep","Manufacturing",22,7
2016-08-25,"Bedep","Retail",152,2
2016-08-25,"ConfickerAB","Education",509,90
2016-08-25,"ConfickerAB","Finance",230,48
2016-08-25,"ConfickerAB","Government/Politics",372,39
2016-08-25,"ConfickerAB","Healthcare/Wellness",352,113
2016-08-25,"ConfickerAB","Manufacturing",1400,90
2016-08-25,"ConfickerAB","Retail",911,39
2016-08-25,"Necurs","Education",84,29
2016-08-25,"Necurs","Finance",25,22
2016-08-25,"Necurs","Government/Politics",162,9
2016-08-25,"Necurs","Healthcare/Wellness",10,9
2016-08-25,"Necurs","Manufacturing",210,19
2016-08-25,"Necurs","Retail",65,8
2016-08-25,"Olmasco","Education",4,2
2016-08-25,"Olmasco","Manufacturing",17,2
2016-08-25,"Olmasco","Retail",6,2
2016-08-25,"PushDo","Finance",29,1
2016-08-25,"PushDo","Government/Politics",39,2
2016-08-25,"PushDo","Healthcare/Wellness",1,1
2016-08-25,"PushDo","Manufacturing",289,5
2016-08-25,"PushDo","Retail",16,2
2016-08-25,"Ramnit","Education",110,53
2016-08-25,"Ramnit","Finance",29,19
2016-08-25,"Ramnit","Government/Politics",57,4
2016-08-25,"Ramnit","Healthcare/Wellness",15,11
2016-08-25,"Ramnit","Manufacturing",502,15
2016-08-25,"Ramnit","Retail",221,6
2016-08-25,"Sality","Education",64,26
2016-08-25,"Sality","Finance",78,16
2016-08-25,"Sality","Government/Politics",115,10
2016-08-25,"Sality","Healthcare/Wellness",2,2
2016-08-25,"Sality","Manufacturing",230,25
2016-08-25,"Sality","Retail",127,8
2016-08-25,"zeroaccess","Education",21,16
2016-08-25,"zeroaccess","Finance",7,4
2016-08-25,"zeroaccess","Government/Politics",11,5
2016-08-25,"zeroaccess","Healthcare/Wellness",15,8
2016-08-25,"zeroaccess","Manufacturing",30,8
2016-08-25,"zeroaccess","Retail",171,3
2016-08-25,"Zeus","Education",59,36
2016-08-25,"Zeus","Finance",19,14
2016-08-25,"Zeus","Government/Politics",13,10
2016-08-25,"Zeus","Healthcare/Wellness",15,10
2016-08-25,"Zeus","Manufacturing",50,12
2016-08-25,"Zeus","Retail",84,6
2016-08-25,"Zusy","Education",31,13
2016-08-25,"Zusy","Finance",22,5
2016-08-25,"Zusy","Government/Politics",1,1
2016-08-25,"Zusy","Manufacturing",19,3
2016-08-25,"Zusy","Retail",426,4
2016-08-26,"Bedep","Education",25,15
2016-08-26,"Bedep","Finance",12,4
2016-08-26,"Bedep","Government/Politics",19,12
2016-08-26,"Bedep","Healthcare/Wellness",6,1
2016-08-26,"Bedep","Manufacturing",17,6
2016-08-26,"Bedep","Retail",100,4
2016-08-26,"ConfickerAB","Education",502,89
2016-08-26,"ConfickerAB","Finance",213,42
2016-08-26,"ConfickerAB","Government/Politics",341,37
2016-08-26,"ConfickerAB","Healthcare/Wellness",353,109
2016-08-26,"ConfickerAB","Manufacturing",1346,79
2016-08-26,"ConfickerAB","Retail",816,37
2016-08-26,"Necurs","Education",72,31
2016-08-26,"Necurs","Finance",24,21
2016-08-26,"Necurs","Government/Politics",153,9
2016-08-26,"Necurs","Healthcare/Wellness",10,10
2016-08-26,"Necurs","Manufacturing",214,21
2016-08-26,"Necurs","Retail",54,7
2016-08-26,"Olmasco","Education",2,1
2016-08-26,"Olmasco","Manufacturing",1,1
2016-08-26,"PushDo","Finance",39,1
2016-08-26,"PushDo","Government/Politics",36,1
2016-08-26,"PushDo","Manufacturing",149,6
2016-08-26,"PushDo","Retail",16,2
2016-08-26,"Ramnit","Education",134,57
2016-08-26,"Ramnit","Finance",26,18
2016-08-26,"Ramnit","Government/Politics",51,4
2016-08-26,"Ramnit","Healthcare/Wellness",5,5
2016-08-26,"Ramnit","Manufacturing",463,17
2016-08-26,"Ramnit","Retail",200,5
2016-08-26,"Sality","Education",63,28
2016-08-26,"Sality","Finance",77,18
2016-08-26,"Sality","Government/Politics",114,8
2016-08-26,"Sality","Healthcare/Wellness",3,3
2016-08-26,"Sality","Manufacturing",232,29
2016-08-26,"Sality","Retail",109,8
2016-08-26,"zeroaccess","Education",26,19
2016-08-26,"zeroaccess","Finance",9,4
2016-08-26,"zeroaccess","Government/Politics",9,5
2016-08-26,"zeroaccess","Healthcare/Wellness",5,4
2016-08-26,"zeroaccess","Manufacturing",32,10
2016-08-26,"zeroaccess","Retail",183,3
2016-08-26,"Zeus","Education",37,21
2016-08-26,"Zeus","Finance",13,10
2016-08-26,"Zeus","Government/Politics",7,6
2016-08-26,"Zeus","Healthcare/Wellness",10,8
2016-08-26,"Zeus","Manufacturing",42,14
2016-08-26,"Zeus","Retail",96,8
2016-08-26,"Zusy","Education",35,16
2016-08-26,"Zusy","Finance",24,3
2016-08-26,"Zusy","Government/Politics",2,2
2016-08-26,"Zusy","Manufacturing",34,1
2016-08-26,"Zusy","Retail",337,9
2016-08-27,"Bedep","Education",14,7
2016-08-27,"Bedep","Finance",16,4
2016-08-27,"Bedep","Government/Politics",7,4
2016-08-27,"Bedep","Healthcare/Wellness",13,4
2016-08-27,"Bedep","Manufacturing",19,8
2016-08-27,"Bedep","Retail",148,2
2016-08-27,"ConfickerAB","Education",408,86
2016-08-27,"ConfickerAB","Finance",196,37
2016-08-27,"ConfickerAB","Government/Politics",274,34
2016-08-27,"ConfickerAB","Healthcare/Wellness",302,97
2016-08-27,"ConfickerAB","Manufacturing",1067,64
2016-08-27,"ConfickerAB","Retail",811,33
2016-08-27,"Necurs","Education",33,12
2016-08-27,"Necurs","Finance",9,7
2016-08-27,"Necurs","Government/Politics",23,6
2016-08-27,"Necurs","Healthcare/Wellness",5,5
2016-08-27,"Necurs","Manufacturing",82,9
2016-08-27,"Necurs","Retail",21,6
2016-08-27,"Olmasco","Education",1,1
2016-08-27,"Olmasco","Healthcare/Wellness",2,1
2016-08-27,"Olmasco","Manufacturing",6,2
